_id,id,type,street,inactive,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
2225,507231673,Crosswalk - Two Lined,ARCH ST,f,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45207275,-80.00875274
2226,1097074680,Crosswalk - Two Lined,ARCH ST,f,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45294528,-80.00904644
2227,2033491732,Crosswalk - Two Lined,ARCH ST,f,Allegheny Center,1,22,42003562700,1,22,1,1-21,40.45502706,-80.0086012
2228,1996585632,Crosswalk - Two Lined,ARCH ST,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.45517401,-80.00865216
2229,241635571,Crosswalk - Two Lined,ARCH ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.4573843,-80.00937635
2230,2009563065,Crosswalk - Two Lined,PENN AVE,f,Bloomfield,7,10,42003080900,2,10,5,3-23,40.46457448,-79.9385209
2231,118649138,Crosswalk - Two Lined,ARCH ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45785166,-80.00952521
2232,645992863,Crosswalk - Two Lined,ARCH ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45794383,-80.00955338
2233,1289211292,Crosswalk - Two Lined,FEDERAL ST,f,Allegheny Center,1,22,42003562700,1,22,1,1-21,40.45534578,-80.00660026
2234,729573553,Crosswalk - Two Lined,FEDERAL ST,f,Central Northside,1,22,42003220600,1,22,1,1-6,40.4555662,-80.00665927
2235,1570066022,Crosswalk - Two Lined,FEDERAL ST,f,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45406304,-80.00616172
2236,1141921418,Crosswalk - Continental,FEDERAL ST,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.4566855,-80.00703734
2237,443233263,Crosswalk - Ladder,FEDERAL ST,f,Central Northside,6,25,42003220600,1,25,1,1-6,40.45773655,-80.00737127
2238,1742202114,Crosswalk - Ladder,FEDERAL ST,f,Central Northside,6,25,42003220600,1,25,1,1-21,40.45879983,-80.00772666
2239,90125459,Crosswalk - Two Lined,FEDERAL ST N,f,Perry South,6,25,42003250900,1,25,1,1-10,40.4623039,-80.00883039
2240,257551122,Crosswalk - Two Lined,FEDERAL ST N,f,Fineview,6,25,42003261400,1,25,1,1-10,40.46506697,-80.01004945
2241,1192789495,Crosswalk - Two Lined,N ATLANTIC AVE,f,Garfield,9,10,42003101700,2,10,5,3-23,40.46463365,-79.9386027
2242,1546006223,Crosswalk - Two Lined,BRIGHTON RD,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45068307,-80.01344245
2243,1442113768,Crosswalk - Two Lined,BRIGHTON RD,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45232975,-80.01398544
2244,1673390943,Crosswalk - Two Lined,BRIGHTON RD,f,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45253283,-80.01404042
2245,240939833,Crosswalk - Two Lined,BRIGHTON RD,f,Allegheny Center,1,22,42003562700,1,22,1,1-21,40.45391663,-80.01451943
2246,483323684,Crosswalk - Two Lined,BRIGHTON RD,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.45407567,-80.01458982
2247,1349497926,Crosswalk - Two Lined,BRIGHTON RD,f,California-Kirkbride,6,22,42003220600,1,22,1,1-21,40.45620884,-80.01539583
2248,1576471486,Crosswalk - Two Lined,BRIGHTON RD,f,Perry South,6,25,42003261400,1,25,1,1-9,40.45960787,-80.01696492
2249,1262016253,Crosswalk - Two Lined,BRIGHTON RD,f,Perry South,6,25,42003261400,1,25,1,1-9,40.45974664,-80.0171929
2250,1860067738,Crosswalk - Two Lined,BRIGHTON RD,f,Perry South,6,26,42003261500,1,26,1,1-9,40.46387198,-80.02279335
2251,892826439,Crosswalk - Two Lined,BRIGHTON RD,f,Perry South,6,26,42003270400,1,26,1,1-9,40.46680027,-80.02498874
2252,113364550,Crosswalk - Two Lined,PENN AVE,f,Bloomfield,7,10,42003080900,2,10,5,3-23,40.46456427,-79.93868853
2253,693621497,Crosswalk - Two Lined,BRIGHTON RD,f,Perry South,6,26,42003270400,1,26,1,1-9,40.46718083,-80.02503434
2254,831258174,Crosswalk - Ladder,BRIGHTON RD,f,Marshall-Shadeland,1,26,42003271500,1,26,1,1-14,40.47001308,-80.02564186
2255,1355010871,Crosswalk - Two Lined,BRIGHTON RD,f,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47377664,-80.02889136
2256,36824294,Crosswalk - Two Lined,BRIGHTON RD,f,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47643722,-80.03171438
2257,1727624161,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47656678,-80.03173987
2258,778278129,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.4782306,-80.03123964
2259,347826034,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47833058,-80.03120075
2260,1205912049,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270800,1,27,1,1-14,40.48166116,-80.03386417
2261,412772801,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48175909,-80.03405461
2262,1013962840,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48298213,-80.03539437
2263,596725417,Crosswalk - Two Lined,PENN AVE,f,Bloomfield,7,8,42003080900,2,8,5,3-23,40.46467447,-79.93652399
2264,1207808094,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48311576,-80.03544668
2265,1486338727,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48426227,-80.0358128
2266,544070888,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270800,1,27,1,1-14,40.48441528,-80.0358651
2267,1534561622,Crosswalk - Two Lined,BRIGHTON RD,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48603913,-80.03657611
2268,112753496,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,6,25,42003261400,1,25,1,1-10,40.46123845,-80.00881793
2269,477242261,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,6,25,42003261400,1,25,1,1-10,40.46418624,-80.01127618
2270,856435966,Crosswalk - Two Lined,CLAYTON AVE,f,Perry South,6,25,42003261400,1,25,1,1-10,40.46411482,-80.01121046
2271,2099115123,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,6,25,42003261400,1,25,1,1-10,40.46423937,-80.01120549
2272,2006343996,Crosswalk - Ladder,PERRYSVILLE AVE,f,Perry South,6,26,42003261400,1,26,1,1-12,40.46754107,-80.00990059
2273,387042711,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,6,26,42003261400,1,26,1,1-12,40.46891843,-80.00922736
2274,1133590166,Crosswalk - Two Lined,N AIKEN AVE,f,Garfield,9,11,42003111400,2,11,5,3-23,40.46474487,-79.93639256
2275,809543203,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,6,26,42003261400,1,26,1,1-23,40.47096299,-80.00859436
2276,761999100,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,6,26,42003261500,1,26,1,1-23,40.47107725,-80.008648
2277,961423994,Crosswalk - Ladder,PERRYSVILLE AVE,f,Perry South,6,26,42003261500,1,26,1,1-23,40.47178927,-80.00998093
2278,885795835,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,6,26,42003261500,1,26,1,1-23,40.47256666,-80.01035241
2279,188389298,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,1,26,42003261500,1,26,1,1-23,40.47427242,-80.01041812
2280,1455978146,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry South,1,26,42003261500,1,26,1,1-23,40.47490187,-80.01117049
2281,999610885,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260700,1,26,1,1-23,40.47508754,-80.01145614
2282,1862824100,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260700,1,26,1,1-15,40.47980766,-80.01181824
2283,471487339,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260700,1,26,1,1-15,40.48427347,-80.01370383
2284,1329299156,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.48443055,-80.01484108
2285,1123850837,Crosswalk - Two Lined,PENN AVE,f,Bloomfield,9,8,42003080900,2,8,5,3-23,40.46468262,-79.93633892
2286,130746971,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.48604726,-80.01598639
2287,136872790,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.48935911,-80.0183065
2288,1937050879,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.48966713,-80.01840709
2289,550684121,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.49029643,-80.01855863
2290,1088617431,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.49268507,-80.02170217
2291,1953206615,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.49286661,-80.02185909
2292,921615746,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.49631478,-80.02001373
2293,914180796,Crosswalk - Two Lined,PERRYSVILLE AVE,f,Perry North,1,26,42003260200,1,26,1,1-15,40.49648917,-80.01996679
2294,297463129,Crosswalk - Continental,W OHIO ST,f,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45160643,-80.01121876
2295,290511761,Crosswalk - Two Lined,W OHIO ST,f,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45245345,-80.01387415
2296,680528309,Crosswalk - Two Lined,S AIKEN AVE,f,Bloomfield,9,8,42003080900,2,8,5,3-23,40.46460304,-79.93648241
2297,1779608485,Crosswalk - Two Lined,WESTERN AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45240855,-80.01412957
2298,755048864,Crosswalk - Two Lined,WESTERN AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.4519881,-80.01645907
2299,235729640,Crosswalk - Two Lined,WESTERN AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45195137,-80.01659854
2300,1742404157,Crosswalk - Two Lined,WESTERN AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-8,40.45154213,-80.01881137
2301,419712273,Crosswalk - Two Lined,WESTERN AVE,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45150948,-80.01899912
2302,186886743,Crosswalk - Two Lined,WESTERN AVE,f,Manchester,6,21,42003980600,1,21,1,1-8,40.45067775,-80.02349853
2303,1492934440,Crosswalk - Two Lined,WESTERN AVE,f,Manchester,6,21,42003980600,1,21,1,1-8,40.45064612,-80.02367153
2304,1077112528,Crosswalk - Two Lined,FULTON ST,f,Chateau,6,21,42003980600,1,21,1,1-8,40.45058794,-80.02355351
2305,769596351,Crosswalk - Continental,WEST END BRG,f,Chateau,6,21,42003980600,1,21,1,1-8,40.44983631,-80.02505954
2306,1778299316,Crosswalk - Continental,WEST END BRG,f,Chateau,6,21,42003980600,1,21,1,1-8,40.44969395,-80.02496704
2307,1121793615,Crosswalk - Two Lined,N GRAHAM ST,f,Garfield,9,11,42003111400,2,11,5,3-23,40.46482751,-79.93490796
2308,1207726282,Crosswalk - Two Lined,REEDSDALE ST,f,Chateau,6,21,42003980600,6,21,1,1-8,40.44796614,-80.02087533
2309,2031177076,Crosswalk - Two Lined,FONTELLA ST,f,Chateau,6,21,42003980600,6,21,1,1-8,40.44830803,-80.02112209
2310,1363074914,Crosswalk - Two Lined,NORTH SHORE DR,f,Chateau,6,21,42003980600,6,21,1,1-8,40.44781509,-80.02091153
2311,1496006353,Crosswalk - Two Lined,CASINO DR RAMP,f,Chateau,6,21,42003980600,6,21,1,1-8,40.44788041,-80.02104162
2312,40928403,Crosswalk - Two Lined,REEDSDALE ST,f,Chateau,6,21,42003980600,6,21,1,1-8,40.44784776,-80.02120122
2313,319996081,Crosswalk - Two Lined,LIGHTHILL ST,f,Chateau,6,21,42003980600,1,21,1,1-8,40.44849555,-80.0239271
2314,1772231037,Crosswalk - Two Lined,NORTH POINT DR,f,Chateau,6,21,42003980600,1,21,1,1-8,40.44860985,-80.02415776
2315,1371925075,Crosswalk - Two Lined,PAGE ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45132552,-80.02536073
2316,1538482689,Crosswalk - Two Lined,PAGE ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45159086,-80.02392441
2317,212106847,Crosswalk - Two Lined,MANHATTAN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45137098,-80.02544346
2318,907841174,Crosswalk - Two Lined,PENN AVE,f,Garfield,9,8,42003111400,2,8,5,3-23,40.46475201,-79.93500855
2319,1775009838,Crosswalk - Two Lined,MANHATTAN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45583256,-80.02690527
2320,498128162,Crosswalk - Two Lined,MANHATTAN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45595806,-80.02694282
2321,280955444,Crosswalk - Two Lined,MANHATTAN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45676065,-80.02721709
2322,1085790539,Crosswalk - Two Lined,MANHATTAN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45686677,-80.02724793
2323,726252765,Crosswalk - Two Lined,FULTON ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45154906,-80.02385092
2324,1323121419,Crosswalk - Ladder,VINIAL ST,f,Troy Hill,1,23,42003240600,1,23,1,1-5,40.45678982,-79.99138256
2325,998437752,Crosswalk - Two Lined,FULTON ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45244872,-80.02413904
2326,1940876267,Crosswalk - Two Lined,FULTON ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.4525763,-80.02418195
2327,2224836,Crosswalk - Two Lined,FULTON ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45532854,-80.0250872
2328,1562943012,Crosswalk - Two Lined,FULTON ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45794597,-80.0259388
2329,1803493064,Crosswalk - Ladder,PENN AVE,f,Strip District,7,2,42003020300,6,2,2,2-3,40.44885466,-79.98744023
2330,801688186,Crosswalk - Two Lined,S GRAHAM ST,f,Friendship,9,8,42003080700,2,8,5,3-23,40.46467957,-79.93512119
2331,252333647,Crosswalk - Two Lined,FULTON ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45817709,-80.02600266
2332,58647058,Crosswalk - Two Lined,N FRANKLIN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45616174,-80.02542719
2333,10500126,Crosswalk - Two Lined,N FRANKLIN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45590458,-80.02685949
2334,211263938,Crosswalk - Two Lined,N FRANKLIN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45588111,-80.02699092
2335,1068254060,Crosswalk - Two Lined,N FRANKLIN ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45555355,-80.02875447
2336,793268366,Crosswalk - Two Lined,PENNSYLVANIA AVE,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45433204,-80.02481296
2337,359847899,Crosswalk - Two Lined,PENNSYLVANIA AVE,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45436215,-80.02470563
2338,640257441,Crosswalk - Two Lined,PENNSYLVANIA AVE,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45517546,-80.0202089
2339,149500134,Crosswalk - Two Lined,PENNSYLVANIA AVE,f,California-Kirkbride,6,25,42003250700,1,25,1,1-8,40.45524486,-80.0200225
2340,1709960244,Crosswalk - Two Lined,PENNSYLVANIA AVE,f,California-Kirkbride,6,25,42003220600,1,25,1,1-21,40.45609527,-80.01546687
2341,1068414825,Crosswalk - Two Lined,ROUP AVE,f,Friendship,9,8,42003080700,2,8,5,3-23,40.46270828,-79.9346384
2342,1929553838,Crosswalk - Two Lined,LIVERPOOL ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45527277,-80.02499409
2343,1861901099,Crosswalk - Two Lined,LIVERPOOL ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45525914,-80.02512551
2344,411696665,Crosswalk - Two Lined,JUNIATA ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45646838,-80.02907372
2345,305507804,Crosswalk - Two Lined,JUNIATA ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45680105,-80.02727932
2346,1307642675,Crosswalk - Two Lined,JUNIATA ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45682452,-80.02715327
2347,447944515,Crosswalk - Two Lined,JUNIATA ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45707759,-80.02579338
2348,1874288014,Crosswalk - Two Lined,JUNIATA ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45716476,-80.02555976
2349,1356617197,Crosswalk - Two Lined,JUNIATA ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45754436,-80.02341399
2350,1838845520,Crosswalk - Two Lined,COLUMBUS AVE,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45798601,-80.02603748
2351,1744481646,Crosswalk - Two Lined,COLUMBUS AVE,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45737478,-80.02936342
2352,1022529399,Crosswalk - Two Lined,CORAL ST,f,Friendship,9,8,42003080700,2,8,5,3-23,40.46263482,-79.9345995
2353,1460737174,Crosswalk - Two Lined,COLUMBUS AVE,f,California-Kirkbride,6,21,42003250700,1,21,1,1-9,40.45874418,-80.02348744
2354,1797940520,Crosswalk - Two Lined,CHATEAU ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45639617,-80.02912812
2355,26119334,Crosswalk - Two Lined,CHATEAU ST,f,Manchester,6,21,42003210700,1,21,1,1-8,40.45650536,-80.02916165
2356,607041013,Crosswalk - Two Lined,BEAVER AVE,f,Chateau,6,21,42003980600,1,21,1,1-8,40.45630127,-80.02999582
2357,996742677,Crosswalk - Two Lined,PREBLE AVE,f,Marshall-Shadeland,1,27,42003980900,1,27,1,1-14,40.47158686,-80.04004338
2358,528227976,Crosswalk - Two Lined,ECKERT ST,f,Marshall-Shadeland,1,27,42003980900,1,27,1,1-14,40.47151842,-80.03991462
2359,357980067,Crosswalk - Two Lined,COLUMBUS AVE,f,Chateau,6,21,42003980600,1,21,1,1-8,40.45695835,-80.03167891
2360,1666269246,Crosswalk - Two Lined,COLUMBUS AVE,f,Chateau,6,21,42003980600,1,21,1,1-8,40.45692082,-80.03186106
2361,974868416,Crosswalk - Two Lined,METROPOLITAN ST,f,Chateau,6,21,42003980600,1,21,1,1-8,40.45701777,-80.03179133
2362,1148755018,Crosswalk - Two Lined,METROPOLITAN ST,f,Chateau,6,21,42003980600,1,21,1,1-8,40.4568698,-80.03174439
2363,1324057369,Crosswalk - Two Lined,ROUP AVE,f,Friendship,9,8,42003080700,2,8,5,3-23,40.46260217,-79.93468802
2364,279461440,Crosswalk - Two Lined,CALIFORNIA AVE,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48183124,-80.04166051
2365,207591305,Crosswalk - Two Lined,CALIFORNIA AVE,f,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48014403,-80.04111468
2366,612351299,Crosswalk - Two Lined,CALIFORNIA AVE,f,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47998771,-80.0410607
2367,2003740753,Crosswalk - Ladder,CALIFORNIA AVE,f,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47808624,-80.04046659
2368,1330781029,Crosswalk - Two Lined,CALIFORNIA AVE,f,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47529208,-80.03960828
2369,1714356682,Crosswalk - Continental,CALIFORNIA AVE,f,Marshall-Shadeland,6,21,42003980900,1,21,1,1-9,40.46217665,-80.03088439
2370,1209569465,Crosswalk - Continental,CALIFORNIA AVE,f,California-Kirkbride,6,21,42003210700,1,21,1,1-9,40.46204502,-80.03070742
2371,1970396258,Crosswalk - Two Lined,CALIFORNIA AVE,f,Manchester,6,21,42003210700,1,21,1,1-9,40.4601063,-80.02590091
2372,1427214085,Crosswalk - Two Lined,CALIFORNIA AVE,f,Manchester,6,21,42003250700,1,21,1,1-9,40.45883081,-80.0235057
2373,715908876,Crosswalk - Two Lined,CALIFORNIA AVE,f,California-Kirkbride,6,25,42003250700,1,25,1,1-9,40.45963591,-80.01720116
2374,742265272,Crosswalk - Two Lined,CORAL ST,f,Friendship,9,8,42003080700,2,8,5,3-23,40.46266747,-79.93473764
2375,213062121,Crosswalk - Two Lined,MCCULLOUGH ST,f,California-Kirkbride,6,25,42003250700,1,25,1,1-9,40.45956141,-80.0170751
2376,859921682,Crosswalk - Two Lined,CALIFORNIA AVE,f,California-Kirkbride,6,25,42003250700,1,25,1,1-9,40.45951244,-80.0177832
2377,1092532452,Crosswalk - Two Lined,BRIGHTON PL,f,California-Kirkbride,6,25,42003250700,1,25,1,1-9,40.45959101,-80.01774968
2378,1881644986,Crosswalk - Two Lined,BRIGHTON PL,f,California-Kirkbride,6,25,42003250700,1,25,1,1-9,40.45947571,-80.01767189
2379,1869916081,Crosswalk - Two Lined,N CHARLES ST,f,Perry South,6,25,42003261400,1,25,1,1-9,40.45974101,-80.01703889
2380,1933178143,Crosswalk - Two Lined,A ST,f,California-Kirkbride,6,25,42003250700,1,25,1,1-9,40.45996856,-80.01921148
2381,508362560,Crosswalk - Two Lined,N LINCOLN AVE,f,Chateau,6,21,42003980600,1,21,1,1-8,40.45059356,-80.01869515
2382,730081869,Crosswalk - Two Lined,N LINCOLN AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-8,40.45062826,-80.01852483
2383,1933663089,Crosswalk - Two Lined,N LINCOLN AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45103341,-80.01629592
2384,2093052469,Crosswalk - Two Lined,N LINCOLN AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45106795,-80.01613958
2385,1469681539,Crosswalk - Two Lined,PENN AVE,f,East Liberty,9,8,42003111500,2,8,5,3-8,40.46345415,-79.93054401
2386,2107079304,Crosswalk - Two Lined,GALVESTON AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.4500734,-80.01590391
2387,1952633014,Crosswalk - Two Lined,GALVESTON AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45099392,-80.016207
2388,622698669,Crosswalk - Two Lined,GALVESTON AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45111332,-80.01623382
2389,871110082,Crosswalk - Two Lined,GALVESTON AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45190729,-80.01649534
2390,1325658593,Crosswalk - Two Lined,GALVESTON AVE,f,Allegheny West,1,22,42003562700,1,22,1,1-7,40.45202669,-80.01655032
2391,1336990238,Crosswalk - Two Lined,MONTEREY ST,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.45442587,-80.01263161
2392,1630463899,Crosswalk - Two Lined,MONTEREY ST,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.45623106,-80.0132445
2393,1073742240,Crosswalk - Two Lined,BUENA VISTA ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45704436,-80.01457488
2394,1146963630,Crosswalk - Two Lined,BUENA VISTA ST,f,Perry South,6,25,42003261400,1,25,1,1-10,40.46290345,-80.01376753
2395,1930125143,Crosswalk - Two Lined,PALO ALTO ST,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.45480242,-80.01061728
2396,1866122641,Crosswalk - Two Lined,S NEGLEY AVE,f,East Liberty,9,8,42003111500,2,8,5,3-8,40.46339293,-79.93072237
2397,1910320424,Crosswalk - Two Lined,N TAYLOR AVE,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.45593105,-80.01515424
2398,2128028776,Crosswalk - Two Lined,N TAYLOR AVE,f,Central Northside,1,22,42003220600,1,22,1,1-21,40.45629815,-80.01317763
2399,2033147538,Crosswalk - Two Lined,SHERMAN AVE,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45768288,-80.01050079
2400,2006455434,Crosswalk - Two Lined,JACKSONIA ST,f,Central Northside,6,25,42003220600,1,25,1,1-21,40.45825738,-80.00765899
2401,608004496,Crosswalk - Two Lined,JACKSONIA ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45791724,-80.00944177
2402,756062231,Crosswalk - Two Lined,JACKSONIA ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45788663,-80.00961477
2403,1056898616,Crosswalk - Two Lined,JACKSONIA ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45771112,-80.01058036
2404,947826861,Crosswalk - Two Lined,JACKSONIA ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.4574203,-80.01226881
2405,1499280551,Crosswalk - Two Lined,JACKSONIA ST,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45697203,-80.01463154
2406,1193217378,Crosswalk - Two Lined,GARFIELD AVE,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45749245,-80.0122323
2407,1331169595,Crosswalk - Two Lined,PENN AVE,f,Friendship,9,8,42003080700,2,8,5,3-23,40.46352149,-79.93078138
2408,1725059000,Crosswalk - Two Lined,MACE WAY,f,Central Northside,6,25,42003220600,1,25,1,1-6,40.45826593,-80.0074392
2409,1003231571,Crosswalk - Two Lined,SAMPSONIA ST,f,Central Northside,6,25,42003220600,1,25,1,1-21,40.4576649,-80.00749955
2410,1390092325,Crosswalk - Two Lined,HEMLOCK ST,f,Central Northside,6,25,42003220600,1,25,1,1-6,40.45731183,-80.00710928
2411,265395555,Crosswalk - Continental,PARKHURST ST,f,Central Northside,1,22,42003220600,1,22,1,1-6,40.45663937,-80.00690946
2412,110682968,Crosswalk - Two Lined,ALPINE AVE,f,Central Northside,6,25,42003250300,1,25,1,1-21,40.45881492,-80.00785494
2413,129301765,Crosswalk - Two Lined,HENDERSON ST,f,Fineview,6,25,42003250900,1,25,1,1-10,40.45892002,-80.00765243
2414,124771321,Crosswalk - Two Lined,MERCY ST,f,Fineview,6,25,42003250900,1,25,1,1-10,40.46236074,-80.00875616
2415,2116998718,Crosswalk - Two Lined,LAFAYETTE AVE,f,Perry South,6,26,42003261400,1,26,1,1-10,40.4651187,-80.00995645
2416,1461523202,Crosswalk - Two Lined,LAFAYETTE AVE,f,Perry South,6,26,42003261400,1,26,1,1-10,40.46512585,-80.01013615
2417,1075503996,Crosswalk - Two Lined,MCCLINTOCK AVE,f,Perry South,6,25,42003261400,1,25,1,1-10,40.46310866,-80.01384566
2418,1474669887,Crosswalk - Two Lined,N NEGLEY AVE,f,East Liberty,9,11,42003111500,2,11,5,3-8,40.4635868,-79.93059899
2419,953947548,Crosswalk - Two Lined,N CHARLES ST,f,Perry South,6,26,42003261500,1,26,1,1-12,40.46998747,-80.01385773
2420,1009910370,Crosswalk - Two Lined,N CHARLES ST,f,Perry South,6,26,42003261500,1,26,1,1-23,40.47099648,-80.0087052
2421,925948115,Crosswalk - Two Lined,N CHARLES ST,f,Perry South,6,26,42003261500,1,26,1,1-23,40.47103525,-80.00852012
